profession_riskclass_id,percentage_adjustment,base_price,fixed_adjustment,profession_name,product_name,insurance_tax_percentage,riskclass_name,profession_id
4227,0,0,"4,69",Artsenbezoeker,Ongevallenverzekering,0,Ongevallen 1,c94517d6-eebc-45ab-8ddb-f9d5b585e055
3372,0,0,"7,5",Artsenbezoeker,Bedrijfsaansprakelijkheidsverzekering,21,Administratief 1,c94517d6-eebc-45ab-8ddb-f9d5b585e055
8610,0,0,"4,69",Fullstack Developer,Ongevallenverzekering,0,Ongevallen 1,c92c5716-9cda-467d-8790-a97a1c7536ff
8533,0,0,"7,5",Fullstack Developer,Bedrijfsaansprakelijkheidsverzekering,21,Administratief 1a,c92c5716-9cda-467d-8790-a97a1c7536ff
8768,0,0,29,Fullstack Developer,Beroepsaansprakelijkheidsverzekering,21,Automatisering en ICT,c92c5716-9cda-467d-8790-a97a1c7536ff
8991,0,5,0,Fullstack Developer,Zakenreisverzekering,0,Travel,c92c5716-9cda-467d-8790-a97a1c7536ff
8692,0,"31,74",0,Fullstack Developer,Rechtsbijstandsverzekering,21,Rechtsbijstand 1,c92c5716-9cda-467d-8790-a97a1c7536ff
9069,0,"6,05",0,Fullstack Developer,Zakelijke spullen,21,Zakelijke spullen,c92c5716-9cda-467d-8790-a97a1c7536ff
5141,0,"31,74",0,Headhunter,Rechtsbijstandsverzekering,21,Rechtsbijstand 1,c8baa162-94c1-4d8e-a9be-7e98c5bd82e4
5722,0,5,0,Headhunter,Zakenreisverzekering,0,Travel,c8baa162-94c1-4d8e-a9be-7e98c5bd82e4
4313,0,0,"4,69",Headhunter,Ongevallenverzekering,0,Ongevallen 1,c8baa162-94c1-4d8e-a9be-7e98c5bd82e4
68,0,0,"22,5",Headhunter,Beroepsaansprakelijkheidsverzekering,21,Consultants (incl. juridisch),c8baa162-94c1-4d8e-a9be-7e98c5bd82e4
3505,0,0,"7,5",Headhunter,Bedrijfsaansprakelijkheidsverzekering,21,Administratief 1,c8baa162-94c1-4d8e-a9be-7e98c5bd82e4
6112,0,"6,05",0,Headhunter,Zakelijke spullen,21,Zakelijke spullen,c8baa162-94c1-4d8e-a9be-7e98c5bd82e4
10553,0,0,"14,38",Diëtist / Voedingsdeskundige,Bedrijfsaansprakelijkheidsverzekering,21,Zorg 2Z1,c868047b-f516-4afb-9b79-b92906cef654
10002,0,"31,74",0,Diëtist / Voedingsdeskundige,Rechtsbijstandsverzekering,21,Rechtsbijstand 1,c868047b-f516-4afb-9b79-b92906cef654
10003,0,0,"22,5",Diëtist / Voedingsdeskundige,Beroepsaansprakelijkheidsverzekering,21,GZ1,c868047b-f516-4afb-9b79-b92906cef654
9999,0,5,0,Diëtist / Voedingsdeskundige,Zakenreisverzekering,0,Travel,c868047b-f516-4afb-9b79-b92906cef654
10005,0,0,"4,69",Diëtist / Voedingsdeskundige,Ongevallenverzekering,0,Ongevallen 1,c868047b-f516-4afb-9b79-b92906cef654
10006,0,"6,05",0,Diëtist / Voedingsdeskundige,Zakelijke spullen,21,Zakelijke spullen,c868047b-f516-4afb-9b79-b92906cef654
9866,0,"16,53",0,"Installateur trappen, ramen, kozijnen en deuren",Cyberverzekering,21,Cyber - alle beroepen,c77d18da-fa01-40a5-aec2-c914b960db40
4376,0,0,"6,25","Installateur trappen, ramen, kozijnen en deuren",Ongevallenverzekering,0,Ongevallen 2,c77d18da-fa01-40a5-aec2-c914b960db40
3546,0,0,"62,5","Installateur trappen, ramen, kozijnen en deuren",Bedrijfsaansprakelijkheidsverzekering,21,Bouw 3a,c77d18da-fa01-40a5-aec2-c914b960db40
4672,0,"31,74",0,"Installateur trappen, ramen, kozijnen en deuren",Rechtsbijstandsverzekering,21,Rechtsbijstand 1,c77d18da-fa01-40a5-aec2-c914b960db40
3742,0,0,"41,67",Vervaardiging van zitmeubels,Bedrijfsaansprakelijkheidsverzekering,21,Bouw 2,c67f0428-09a8-49b3-81d0-f237cef60f0f
4957,0,"31,74",0,Vervaardiging van zitmeubels,Rechtsbijstandsverzekering,21,Rechtsbijstand 1,c67f0428-09a8-49b3-81d0-f237cef60f0f
4001,0,0,"4,69",HR-manager,Ongevallenverzekering,0,Ongevallen 1,c672efd7-cda7-4704-acb5-b7d21380516c
78,0,0,"22,5",HR-manager,Beroepsaansprakelijkheidsverzekering,21,Consultants (incl. juridisch),c672efd7-cda7-4704-acb5-b7d21380516c
3515,0,0,"7,5",HR-manager,Bedrijfsaansprakelijkheidsverzekering,21,Administratief 1,c672efd7-cda7-4704-acb5-b7d21380516c
4748,0,"31,74",0,HR-manager,Rechtsbijstandsverzekering,21,Rechtsbijstand 1,c672efd7-cda7-4704-acb5-b7d21380516c
5348,0,5,0,HR-manager,Zakenreisverzekering,0,Travel,c672efd7-cda7-4704-acb5-b7d21380516c
5844,0,"6,05",0,HR-manager,Zakelijke spullen,21,Zakelijke spullen,c672efd7-cda7-4704-acb5-b7d21380516c
6078,0,"6,05",0,Public relations specialist,Zakelijke spullen,21,Zakelijke spullen,c5a75090-7950-400d-ab7b-a1d3c8b19e1c
33,0,0,"22,5",Public relations specialist,Beroepsaansprakelijkheidsverzekering,21,Consultants (incl. juridisch),c5a75090-7950-400d-ab7b-a1d3c8b19e1c
5674,0,5,0,Public relations specialist,Zakenreisverzekering,0,Travel,c5a75090-7950-400d-ab7b-a1d3c8b19e1c
3673,0,0,"7,5",Public relations specialist,Bedrijfsaansprakelijkheidsverzekering,21,Administratief 1a,c5a75090-7950-400d-ab7b-a1d3c8b19e1c
5091,0,"31,74",0,Public relations specialist,Rechtsbijstandsverzekering,21,Rechtsbijstand 1,c5a75090-7950-400d-ab7b-a1d3c8b19e1c
4276,0,0,"4,69",Public relations specialist,Ongevallenverzekering,0,Ongevallen 1,c5a75090-7950-400d-ab7b-a1d3c8b19e1c
3916,0,0,"4,69",Automatiseringsgerichte organisatieadviseur,Ongevallenverzekering,0,Ongevallen 1,c52ec42d-be0e-4bd2-abcc-f9f21495a182
4644,0,"31,74",0,Automatiseringsgerichte organisatieadviseur,Rechtsbijstandsverzekering,21,Rechtsbijstand 1,c52ec42d-be0e-4bd2-abcc-f9f21495a182
3898,0,0,"7,5",Automatiseringsgerichte organisatieadviseur,Bedrijfsaansprakelijkheidsverzekering,21,Administratief 1a,c52ec42d-be0e-4bd2-abcc-f9f21495a182
3878,0,0,29,Automatiseringsgerichte organisatieadviseur,Beroepsaansprakelijkheidsverzekering,21,Automatisering en ICT,c52ec42d-be0e-4bd2-abcc-f9f21495a182
5247,0,5,0,Automatiseringsgerichte organisatieadviseur,Zakenreisverzekering,0,Travel,c52ec42d-be0e-4bd2-abcc-f9f21495a182
5770,0,"6,05",0,Automatiseringsgerichte organisatieadviseur,Zakelijke spullen,21,Zakelijke spullen,c52ec42d-be0e-4bd2-abcc-f9f21495a182
9833,0,"16,53",0,Automatiseringsgerichte organisatieadviseur,Cyberverzekering,21,Cyber - alle beroepen,c52ec42d-be0e-4bd2-abcc-f9f21495a182
4180,0,0,"4,69",Goochelaar,Ongevallenverzekering,0,Ongevallen 1,c51db38b-fb80-4fec-a42b-5a9b26eef595
3497,0,0,"12,5",Goochelaar,Bedrijfsaansprakelijkheidsverzekering,21,Leisure 2,c51db38b-fb80-4fec-a42b-5a9b26eef595
4972,0,"31,74",0,Goochelaar,Rechtsbijstandsverzekering,21,Rechtsbijstand 1,c51db38b-fb80-4fec-a42b-5a9b26eef595
4469,0,"4,38",0,Duiker,Ongevallenverzekering,0,Ongevallen 4,c4104f30-425b-46fc-a2bf-a6b7564ef8ef
5178,-10,"31,74",0,Duiker,Rechtsbijstandsverzekering,21,"Rechtsbijstand 0,9",c4104f30-425b-46fc-a2bf-a6b7564ef8ef
3467,0,0,"7,5",Examinator,Bedrijfsaansprakelijkheidsverzekering,21,Administratief 1,c35889d0-be20-4fac-938a-6ae9cd654062
5615,0,5,0,Examinator,Zakenreisverzekering,0,Travel,c35889d0-be20-4fac-938a-6ae9cd654062
6037,0,"6,05",0,Examinator,Zakelijke spullen,21,Zakelijke spullen,c35889d0-be20-4fac-938a-6ae9cd654062
4230,0,0,"4,69",Examinator,Ongevallenverzekering,0,Ongevallen 1,c35889d0-be20-4fac-938a-6ae9cd654062
5035,0,"31,74",0,Examinator,Rechtsbijstandsverzekering,21,Rechtsbijstand 1,c35889d0-be20-4fac-938a-6ae9cd654062
3948,0,0,"4,69",Gastheer/gastvrouw,Ongevallenverzekering,0,Ongevallen 1,c343fd05-ef16-4841-99d6-bf4df2901683
3483,0,0,"7,5",Gastheer/gastvrouw,Bedrijfsaansprakelijkheidsverzekering,21,Leisure 1,c343fd05-ef16-4841-99d6-bf4df2901683
5286,0,5,0,Gastheer/gastvrouw,Zakenreisverzekering,0,Travel,c343fd05-ef16-4841-99d6-bf4df2901683
4682,0,"31,74",0,Gastheer/gastvrouw,Rechtsbijstandsverzekering,21,Rechtsbijstand 1,c343fd05-ef16-4841-99d6-bf4df2901683
4756,0,"31,74",0,Recruiter,Rechtsbijstandsverzekering,21,Rechtsbijstand 1,c3149685-f3be-41e7-a31c-6beaf48b0277
88,0,0,"22,5",Recruiter,Beroepsaansprakelijkheidsverzekering,21,Consultants (incl. juridisch),c3149685-f3be-41e7-a31c-6beaf48b0277
5354,0,5,0,Recruiter,Zakenreisverzekering,0,Travel,c3149685-f3be-41e7-a31c-6beaf48b0277
4007,0,0,"4,69",Recruiter,Ongevallenverzekering,0,Ongevallen 1,c3149685-f3be-41e7-a31c-6beaf48b0277
3677,0,0,"7,5",Recruiter,Bedrijfsaansprakelijkheidsverzekering,21,Administratief 1,c3149685-f3be-41e7-a31c-6beaf48b0277
5849,0,"6,05",0,Recruiter,Zakelijke spullen,21,Zakelijke spullen,c3149685-f3be-41e7-a31c-6beaf48b0277
4418,0,0,"6,25",Installateur metalen hekwerken,Ongevallenverzekering,0,Ongevallen 2,c23c6d61-fa39-4572-a841-27eb5038e3c7
5142,0,"31,74",0,Installateur metalen hekwerken,Rechtsbijstandsverzekering,21,Rechtsbijstand 1,c23c6d61-fa39-4572-a841-27eb5038e3c7
3543,0,0,"62,5",Installateur metalen hekwerken,Bedrijfsaansprakelijkheidsverzekering,21,Bouw 3a,c23c6d61-fa39-4572-a841-27eb5038e3c7
10459,0,"16,53",0,Installateur metalen hekwerken,Cyberverzekering,21,Cyber - alle beroepen,c23c6d61-fa39-4572-a841-27eb5038e3c7
5313,0,5,0,Modestylist,Zakenreisverzekering,0,Travel,c212d134-fd96-4c62-8e9a-817b895465d3
4711,0,"31,74",0,Modestylist,Rechtsbijstandsverzekering,21,Rechtsbijstand 1,c212d134-fd96-4c62-8e9a-817b895465d3
3971,0,0,"4,69",Modestylist,Ongevallenverzekering,0,Ongevallen 1,c212d134-fd96-4c62-8e9a-817b895465d3
3615,0,0,"7,5",Modestylist,Bedrijfsaansprakelijkheidsverzekering,21,Administratief 1,c212d134-fd96-4c62-8e9a-817b895465d3
5715,0,5,0,Lichaamsgerichte therapeut,Zakenreisverzekering,0,Travel,c1e32179-d5ae-4eb6-ba4c-bcc3d6065982
3824,0,0,"7,5",Lichaamsgerichte therapeut,Bedrijfsaansprakelijkheidsverzekering,21,Administratief 1,c1e32179-d5ae-4eb6-ba4c-bcc3d6065982
6106,0,"6,05",0,Lichaamsgerichte therapeut,Zakelijke spullen,21,Zakelijke spullen,c1e32179-d5ae-4eb6-ba4c-bcc3d6065982
4588,0,0,"22,5",Lichaamsgerichte therapeut,Beroepsaansprakelijkheidsverzekering,21,GZ1,c1e32179-d5ae-4eb6-ba4c-bcc3d6065982
4308,0,0,"4,69",Lichaamsgerichte therapeut,Ongevallenverzekering,0,Ongevallen 1,c1e32179-d5ae-4eb6-ba4c-bcc3d6065982
5132,0,"31,74",0,Lichaamsgerichte therapeut,Rechtsbijstandsverzekering,21,Rechtsbijstand 1,c1e32179-d5ae-4eb6-ba4c-bcc3d6065982
5294,0,5,0,Trouwambtenaar,Zakenreisverzekering,0,Travel,c188d542-ce96-4c2d-8664-c98307fc0f34
3730,0,0,"7,5",Trouwambtenaar,Bedrijfsaansprakelijkheidsverzekering,21,Administratief 1,c188d542-ce96-4c2d-8664-c98307fc0f34
3955,0,0,"4,69",Trouwambtenaar,Ongevallenverzekering,0,Ongevallen 1,c188d542-ce96-4c2d-8664-c98307fc0f34
5195,-10,"31,74",0,Trouwambtenaar,Rechtsbijstandsverzekering,21,"Rechtsbijstand 0,9",c188d542-ce96-4c2d-8664-c98307fc0f34
5802,0,"6,05",0,Trouwambtenaar,Zakelijke spullen,21,Zakelijke spullen,c188d542-ce96-4c2d-8664-c98307fc0f34
5933,0,"6,05",0,Rechtskundige,Zakelijke spullen,21,Zakelijke spullen,c1863d72-3e40-498d-92c3-9ba307ee9701
4100,0,0,"4,69",Rechtskundige,Ongevallenverzekering,0,Ongevallen 1,c1863d72-3e40-498d-92c3-9ba307ee9701
3675,0,0,"7,5",Rechtskundige,Bedrijfsaansprakelijkheidsverzekering,21,Administratief 1,c1863d72-3e40-498d-92c3-9ba307ee9701
71,0,0,"22,5",Rechtskundige,Beroepsaansprakelijkheidsverzekering,21,Consultants (incl. juridisch),c1863d72-3e40-498d-92c3-9ba307ee9701
5462,0,5,0,Rechtskundige,Zakenreisverzekering,0,Travel,c1863d72-3e40-498d-92c3-9ba307ee9701
10489,0,"6,05",0,Psychiater werkzaam buiten instelling,Zakelijke spullen,21,Zakelijke spullen,c0ed9772-68c3-4af3-8153-5fee9011543b
10482,0,5,0,Psychiater werkzaam buiten instelling,Zakenreisverzekering,0,Travel,c0ed9772-68c3-4af3-8153-5fee9011543b
10487,0,0,"6,25",Psychiater werkzaam buiten instelling,Ongevallenverzekering,0,Ongevallen 2,c0ed9772-68c3-4af3-8153-5fee9011543b
10486,0,0,"22,5",Psychiater werkzaam buiten instelling,Beroepsaansprakelijkheidsverzekering,21,GZ1,c0ed9772-68c3-4af3-8153-5fee9011543b
10594,0,0,"33,55",Psychiater werkzaam buiten instelling,Bedrijfsaansprakelijkheidsverzekering,21,Zorg 4Z3,c0ed9772-68c3-4af3-8153-5fee9011543b
10485,0,"31,74",0,Psychiater werkzaam buiten instelling,Rechtsbijstandsverzekering,21,Rechtsbijstand 1,c0ed9772-68c3-4af3-8153-5fee9011543b
10523,0,0,"7,5",Begeleider gehandicaptenzorg,Bedrijfsaansprakelijkheidsverzekering,21,Administratief 1Z1,c00b9f6a-67f5-45bf-bdb6-bb41d007d588
4878,0,"31,74",0,Begeleider gehandicaptenzorg,Rechtsbijstandsverzekering,21,Rechtsbijstand 1,c00b9f6a-67f5-45bf-bdb6-bb41d007d588
5467,0,5,0,Begeleider gehandicaptenzorg,Zakenreisverzekering,0,Travel,c00b9f6a-67f5-45bf-bdb6-bb41d007d588
10117,0,"16,53",0,Begeleider gehandicaptenzorg,Cyberverzekering,21,Cyber - alle beroepen,c00b9f6a-67f5-45bf-bdb6-bb41d007d588
4105,0,0,"4,69",Begeleider gehandicaptenzorg,Ongevallenverzekering,0,Ongevallen 1,c00b9f6a-67f5-45bf-bdb6-bb41d007d588
5937,0,"6,05",0,Begeleider gehandicaptenzorg,Zakelijke spullen,21,Zakelijke spullen,c00b9f6a-67f5-45bf-bdb6-bb41d007d588
9118,0,"6,05",0,Testmanager,Zakelijke spullen,21,Zakelijke spullen,bfd1bc6c-7082-4aa8-8a83-f24b3132876c
8741,0,"31,74",0,Testmanager,Rechtsbijstandsverzekering,21,Rechtsbijstand 1,bfd1bc6c-7082-4aa8-8a83-f24b3132876c
9040,0,5,0,Testmanager,Zakenreisverzekering,0,Travel,bfd1bc6c-7082-4aa8-8a83-f24b3132876c
8659,0,0,"4,69",Testmanager,Ongevallenverzekering,0,Ongevallen 1,bfd1bc6c-7082-4aa8-8a83-f24b3132876c
8802,0,0,29,Testmanager,Beroepsaansprakelijkheidsverzekering,21,Automatisering en ICT,bfd1bc6c-7082-4aa8-8a83-f24b3132876c
8582,0,0,"7,5",Testmanager,Bedrijfsaansprakelijkheidsverzekering,21,Administratief 1a,bfd1bc6c-7082-4aa8-8a83-f24b3132876c
9029,0,5,0,Service Manager,Zakenreisverzekering,0,Travel,bfcda69c-5c77-4364-aca3-700528f3e90e
8571,0,0,"7,5",Service Manager,Bedrijfsaansprakelijkheidsverzekering,21,Administratief 1a,bfcda69c-5c77-4364-aca3-700528f3e90e
9107,0,"6,05",0,Service Manager,Zakelijke spullen,21,Zakelijke spullen,bfcda69c-5c77-4364-aca3-700528f3e90e
8648,0,0,"4,69",Service Manager,Ongevallenverzekering,0,Ongevallen 1,bfcda69c-5c77-4364-aca3-700528f3e90e
8730,0,"31,74",0,Service Manager,Rechtsbijstandsverzekering,21,Rechtsbijstand 1,bfcda69c-5c77-4364-aca3-700528f3e90e
4766,0,"31,74",0,Administratief medewerker,Rechtsbijstandsverzekering,21,Rechtsbijstand 1,bf9ea6e1-b804-4c20-adb4-a906542488e5
5362,0,5,0,Administratief medewerker,Zakenreisverzekering,0,Travel,bf9ea6e1-b804-4c20-adb4-a906542488e5
3341,0,0,"7,5",Administratief medewerker,Bedrijfsaansprakelijkheidsverzekering,21,Administratief 1a,bf9ea6e1-b804-4c20-adb4-a906542488e5
5857,0,"6,05",0,Administratief medewerker,Zakelijke spullen,21,Zakelijke spullen,bf9ea6e1-b804-4c20-adb4-a906542488e5
4014,0,0,"4,69",Administratief medewerker,Ongevallenverzekering,0,Ongevallen 1,bf9ea6e1-b804-4c20-adb4-a906542488e5
10396,0,5,0,Oefentherapeut,Zakenreisverzekering,0,Travel,bf3c0e81-07e4-4265-b742-182cd9d8e976
10398,0,"31,74",0,Oefentherapeut,Rechtsbijstandsverzekering,21,Rechtsbijstand 1,bf3c0e81-07e4-4265-b742-182cd9d8e976
10401,0,"6,05",0,Oefentherapeut,Zakelijke spullen,21,Zakelijke spullen,bf3c0e81-07e4-4265-b742-182cd9d8e976
10584,0,0,"23,95",Oefentherapeut,Bedrijfsaansprakelijkheidsverzekering,21,Zorg 3Z3,bf3c0e81-07e4-4265-b742-182cd9d8e976
10400,0,0,"4,69",Oefentherapeut,Ongevallenverzekering,0,Ongevallen 1,bf3c0e81-07e4-4265-b742-182cd9d8e976
10391,0,0,"4,69",Kraamverpleegkundige,Ongevallenverzekering,0,Ongevallen 1,bec9c1c9-d150-4dd8-a08a-d816a6ccb780
10389,0,"31,74",0,Kraamverpleegkundige,Rechtsbijstandsverzekering,21,Rechtsbijstand 1,bec9c1c9-d150-4dd8-a08a-d816a6ccb780
10392,0,"6,05",0,Kraamverpleegkundige,Zakelijke spullen,21,Zakelijke spullen,bec9c1c9-d150-4dd8-a08a-d816a6ccb780
10589,0,0,"23,95",Kraamverpleegkundige,Bedrijfsaansprakelijkheidsverzekering,21,Zorg 3Z3,bec9c1c9-d150-4dd8-a08a-d816a6ccb780
10387,0,5,0,Kraamverpleegkundige,Zakenreisverzekering,0,Travel,bec9c1c9-d150-4dd8-a08a-d816a6ccb780
3726,0,0,"7,5",Telemarketeer,Bedrijfsaansprakelijkheidsverzekering,21,Administratief 1a,be8d03e7-d92b-465f-b2bc-0d8d30203211
4186,0,0,"4,69",Telemarketeer,Ongevallenverzekering,0,Ongevallen 1,be8d03e7-d92b-465f-b2bc-0d8d30203211
6000,0,"6,05",0,Telemarketeer,Zakelijke spullen,21,Zakelijke spullen,be8d03e7-d92b-465f-b2bc-0d8d30203211
4980,0,"31,74",0,Telemarketeer,Rechtsbijstandsverzekering,21,Rechtsbijstand 1,be8d03e7-d92b-465f-b2bc-0d8d30203211
5567,0,5,0,Telemarketeer,Zakenreisverzekering,0,Travel,be8d03e7-d92b-465f-b2bc-0d8d30203211
5792,0,"6,05",0,Systeemontwikkelaar,Zakelijke spullen,21,Zakelijke spullen,be81c203-4f00-4afd-806a-9b27cd403089
3716,0,0,"7,5",Systeemontwikkelaar,Bedrijfsaansprakelijkheidsverzekering,21,Administratief 1a,be81c203-4f00-4afd-806a-9b27cd403089
3941,0,0,"4,69",Systeemontwikkelaar,Ongevallenverzekering,0,Ongevallen 1,be81c203-4f00-4afd-806a-9b27cd403089
5278,0,5,0,Systeemontwikkelaar,Zakenreisverzekering,0,Travel,be81c203-4f00-4afd-806a-9b27cd403089
4675,0,"31,74",0,Systeemontwikkelaar,Rechtsbijstandsverzekering,21,Rechtsbijstand 1,be81c203-4f00-4afd-806a-9b27cd403089
9869,0,"16,53",0,Systeemontwikkelaar,Cyberverzekering,21,Cyber - alle beroepen,be81c203-4f00-4afd-806a-9b27cd403089
3526,0,0,"7,5",Influencer,Bedrijfsaansprakelijkheidsverzekering,21,Administratief 1,bde85b96-7bcd-440a-9019-916fb565c9aa
4774,0,"31,74",0,Influencer,Rechtsbijstandsverzekering,21,Rechtsbijstand 1,bde85b96-7bcd-440a-9019-916fb565c9aa
4020,0,0,"4,69",Influencer,Ongevallenverzekering,0,Ongevallen 1,bde85b96-7bcd-440a-9019-916fb565c9aa
5369,0,5,0,Influencer,Zakenreisverzekering,0,Travel,bde85b96-7bcd-440a-9019-916fb565c9aa
5473,0,5,0,(Bouw)projectmanager op het gebied van technische installaties/telematica,Zakenreisverzekering,0,Travel,bdb91af9-602b-47a4-b1cd-564ef95c5683
3815,0,0,"7,5",(Bouw)projectmanager op het gebied van technische installaties/telematica,Bedrijfsaansprakelijkheidsverzekering,21,Administratief 1,bdb91af9-602b-47a4-b1cd-564ef95c5683
4610,0,0,"53,13",(Bouw)projectmanager op het gebied van technische installaties/telematica,Beroepsaansprakelijkheidsverzekering,21,TB2,bdb91af9-602b-47a4-b1cd-564ef95c5683
5941,0,"6,05",0,(Bouw)projectmanager op het gebied van technische installaties/telematica,Zakelijke spullen,21,Zakelijke spullen,bdb91af9-602b-47a4-b1cd-564ef95c5683
4510,0,0,"4,69",(Bouw)projectmanager op het gebied van technische installaties/telematica,Ongevallenverzekering,0,Ongevallen 1,bdb91af9-602b-47a4-b1cd-564ef95c5683
4882,0,"31,74",0,(Bouw)projectmanager op het gebied van technische installaties/telematica,Rechtsbijstandsverzekering,21,Rechtsbijstand 1,bdb91af9-602b-47a4-b1cd-564ef95c5683
3989,0,0,"4,69",Trainer/opleider/coach (geen sport),Ongevallenverzekering,0,Ongevallen 1,bdb393d0-bb41-42ba-b220-e6a759c3637f
66,0,0,"22,5",Trainer/opleider/coach (geen sport),Beroepsaansprakelijkheidsverzekering,21,Consultants (incl. juridisch),bdb393d0-bb41-42ba-b220-e6a759c3637f
3729,0,0,"7,5",Trainer/opleider/coach (geen sport),Bedrijfsaansprakelijkheidsverzekering,21,Administratief 1,bdb393d0-bb41-42ba-b220-e6a759c3637f
4733,0,"31,74",0,Trainer/opleider/coach (geen sport),Rechtsbijstandsverzekering,21,Rechtsbijstand 1,bdb393d0-bb41-42ba-b220-e6a759c3637f
5335,0,5,0,Trainer/opleider/coach (geen sport),Zakenreisverzekering,0,Travel,bdb393d0-bb41-42ba-b220-e6a759c3637f
5833,0,"6,05",0,Trainer/opleider/coach (geen sport),Zakelijke spullen,21,Zakelijke spullen,bdb393d0-bb41-42ba-b220-e6a759c3637f
4240,0,0,"4,69",Personal assistent,Ongevallenverzekering,0,Ongevallen 1,bd5b6a9f-3d4b-448b-a22f-9ae6a8bc918c
106,0,0,"20,83",Personal assistent,Bedrijfsaansprakelijkheidsverzekering,21,Administratief 3,bd5b6a9f-3d4b-448b-a22f-9ae6a8bc918c
6045,0,"6,05",0,Personal assistent,Zakelijke spullen,21,Zakelijke spullen,bd5b6a9f-3d4b-448b-a22f-9ae6a8bc918c
5182,-10,"31,74",0,Personal assistent,Rechtsbijstandsverzekering,21,"Rechtsbijstand 0,9",bd5b6a9f-3d4b-448b-a22f-9ae6a8bc918c
5630,0,5,0,Personal assistent,Zakenreisverzekering,0,Travel,bd5b6a9f-3d4b-448b-a22f-9ae6a8bc918c
8968,0,5,0,Azure Cloud Engineer,Zakenreisverzekering,0,Travel,bd38d65d-8b90-4ab5-9636-3b1b3ad895ca
8670,0,"31,74",0,Azure Cloud Engineer,Rechtsbijstandsverzekering,21,Rechtsbijstand 1,bd38d65d-8b90-4ab5-9636-3b1b3ad895ca
8587,0,0,"4,69",Azure Cloud Engineer,Ongevallenverzekering,0,Ongevallen 1,bd38d65d-8b90-4ab5-9636-3b1b3ad895ca
8510,0,0,"7,5",Azure Cloud Engineer,Bedrijfsaansprakelijkheidsverzekering,21,Administratief 1a,bd38d65d-8b90-4ab5-9636-3b1b3ad895ca
8753,0,0,29,Azure Cloud Engineer,Beroepsaansprakelijkheidsverzekering,21,Automatisering en ICT,bd38d65d-8b90-4ab5-9636-3b1b3ad895ca
9046,0,"6,05",0,Azure Cloud Engineer,Zakelijke spullen,21,Zakelijke spullen,bd38d65d-8b90-4ab5-9636-3b1b3ad895ca
110,0,0,"7,5",Praktijk voor sociaal raadslieden,Bedrijfsaansprakelijkheidsverzekering,21,Administratief 1,bd37a6c1-63a7-409c-b61f-a1b6fccae91c
5638,0,5,0,Praktijk voor sociaal raadslieden,Zakenreisverzekering,0,Travel,bd37a6c1-63a7-409c-b61f-a1b6fccae91c
6049,0,"6,05",0,Praktijk voor sociaal raadslieden,Zakelijke spullen,21,Zakelijke spullen,bd37a6c1-63a7-409c-b61f-a1b6fccae91c
4246,0,0,"4,69",Praktijk voor sociaal raadslieden,Ongevallenverzekering,0,Ongevallen 1,bd37a6c1-63a7-409c-b61f-a1b6fccae91c
4568,0,0,"22,5",Arbeidsdeskundige,Beroepsaansprakelijkheidsverzekering,21,GZ1,bd271320-7e76-46d5-9ba1-e41ae7db4195
5265,0,5,0,Arbeidsdeskundige,Zakenreisverzekering,0,Travel,bd271320-7e76-46d5-9ba1-e41ae7db4195
3930,0,0,"4,69",Arbeidsdeskundige,Ongevallenverzekering,0,Ongevallen 1,bd271320-7e76-46d5-9ba1-e41ae7db4195
9855,0,"16,53",0,Arbeidsdeskundige,Cyberverzekering,21,Cyber - alle beroepen,bd271320-7e76-46d5-9ba1-e41ae7db4195
3365,0,0,"7,5",Arbeidsdeskundige,Bedrijfsaansprakelijkheidsverzekering,21,Administratief 1,bd271320-7e76-46d5-9ba1-e41ae7db4195
5783,0,"6,05",0,Arbeidsdeskundige,Zakelijke spullen,21,Zakelijke spullen,bd271320-7e76-46d5-9ba1-e41ae7db4195
4662,0,"31,74",0,Arbeidsdeskundige,Rechtsbijstandsverzekering,21,Rechtsbijstand 1,bd271320-7e76-46d5-9ba1-e41ae7db4195
4969,0,"31,74",0,Verwarmingsmonteur,Rechtsbijstandsverzekering,21,Rechtsbijstand 1,bd11e996-fa0d-4a44-9aac-efb07d25bac9
3743,0,0,"62,5",Verwarmingsmonteur,Bedrijfsaansprakelijkheidsverzekering,21,Bouw 3a,bd11e996-fa0d-4a44-9aac-efb07d25bac9
4404,0,0,"6,25",Verwarmingsmonteur,Ongevallenverzekering,0,Ongevallen 2,bd11e996-fa0d-4a44-9aac-efb07d25bac9
4802,0,"31,74",0,Huiswerkbegeleider,Rechtsbijstandsverzekering,21,Rechtsbijstand 1,bc72ea1f-4f5e-4d58-b76d-4a46b8b3a7ad
4041,0,0,"4,69",Huiswerkbegeleider,Ongevallenverzekering,0,Ongevallen 1,bc72ea1f-4f5e-4d58-b76d-4a46b8b3a7ad
5878,0,"6,05",0,Huiswerkbegeleider,Zakelijke spullen,21,Zakelijke spullen,bc72ea1f-4f5e-4d58-b76d-4a46b8b3a7ad
3798,0,0,"7,5",Huiswerkbegeleider,Bedrijfsaansprakelijkheidsverzekering,21,Administratief 1,bc72ea1f-4f5e-4d58-b76d-4a46b8b3a7ad
5395,0,5,0,Huiswerkbegeleider,Zakenreisverzekering,0,Travel,bc72ea1f-4f5e-4d58-b76d-4a46b8b3a7ad
